facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
vzinfo_hap:14,huisartsenpost,Boxmeer,51.66311737948541,5.939892384868513,,Beugen,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,193239.0,408401.0
vzinfo_hap:116,huisartsenpost,CHPA,52.33645474776426,6.639873816520423,,Almelo,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,240374.0,483908.0
vzinfo_hap:117,huisartsenpost,Centrale Huisartsenpost Gorinchem e.o.,51.83936786038971,4.956964214211434,,Gorinchem,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,125349.0,427952.0
vzinfo_hap:37,huisartsenpost,Centrale Huisartsenpost West-Friesland,52.64798122983954,5.0528229847974355,,Hoorn,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,132370.0,517885.0
vzinfo_hap:77,huisartsenpost,DrechtDokters Huisartsenpost,51.79194562607461,4.680705648108524,,Dordrecht,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,106259.0,422825.0
vzinfo_hap:35,huisartsenpost,HAP Venlo,51.358560884873235,6.155152444419072,,Venlo,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,208489.0,374655.0
vzinfo_hap:105,huisartsenpost,Hellegat Dirksland,51.75020739427506,4.101587818855805,,Dirksland,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,66226.0,418729.0
vzinfo_hap:104,huisartsenpost,Hellegat Klaaswaal,51.76966919557697,4.446185337078105,,Klaaswaal,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,90048.0,420530.0
vzinfo_hap:135,huisartsenpost,Het Doktershuis Haaksbergen,52.15977549830727,6.752975547774008,,Haaksbergen,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP niet alle ANW-uren,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,248452.0,464392.0
vzinfo_hap:118,huisartsenpost,HuisArtsenPost Haarlemmermeer voor Spoed,52.32395234259751,4.654803159095848,,Hoofddorp,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,105069.0,482031.0
